Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_torque_M1_O,mixer_speed_M2,mixer_speed_M1,Time
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.25145,1.25145,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.25145,1.25145,,20,20,5/11/2023 7:42
,,,1.25145,1.25145,,20,20,5/11/2023 7:42
,,,1.25145,1.25145,,20,20,5/11/2023 7:42
,,,1.25145,1.25145,,20,20,5/11/2023 7:42
,,,1.25145,1.25145,,20,20,5/11/2023 7:42
,,,1.25145,1.25145,,20,20,5/11/2023 7:42
,,,1.25145,1.25145,,20,20,5/11/2023 7:42
,,,1.25145,1.25145,,20,20,5/11/2023 7:42
,,,1.25145,1.25145,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.25145,1.25145,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.25145,1.25145,,20,20,5/11/2023 7:42
,,,1.222519,1.222519,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.236984,1.236984,,20,20,5/11/2023 7:42
,,,1.25145,1.25145,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.25145,1.25145,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.25145,1.25145,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.25145,1.25145,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.25145,1.25145,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:43
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.25145,1.25145,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.25145,1.25145,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:44
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.25145,1.25145,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.25145,1.25145,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.25145,1.25145,,20,20,5/11/2023 7:45
,,,1.25145,1.25145,,20,20,5/11/2023 7:45
,,,1.25145,1.25145,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.25145,1.25145,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.25145,1.25145,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:45
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.236984,1.236984,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:46
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.236984,1.236984,,20,20,5/11/2023 7:47
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.236984,1.236984,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:48
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.236984,1.236984,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:49
,,,1.25145,1.25145,,20,20,5/11/2023 7:50
,,,1.236984,1.236984,,20,20,5/11/2023 7:50
,,,1.25145,1.25145,,20,20,5/11/2023 7:50
,,,1.25145,1.25145,,20,20,5/11/2023 7:50
,,,1.25145,1.25145,,20,20,5/11/2023 7:50
,,,1.25145,1.25145,,20,20,5/11/2023 7:50
,,,1.236984,1.236984,,20,20,5/11/2023 7:50
,,,1.236984,1.236984,,20,20,5/11/2023 7:50
,,,1.25145,1.25145,,20,20,5/11/2023 7:50
,,,1.25145,1.25145,,20,20,5/11/2023 7:50
,,,1.25145,1.25145,,20,20,5/11/2023 7:50
,,,1.236984,1.236984,,20,20,5/11/2023 7:50
,,,1.25145,1.25145,,20,20,5/11/2023 7:50
,,,1.25145,1.25145,,20,20,5/11/2023 7:50
,,,1.25145,1.25145,,20,20,5/11/2023 7:50
,,,1.25145,1.25145,,20,20,5/11/2023 7:50
